book,chapter,verse,text,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic
Isaiah,51.0,4.0,hearken unto people ear unto o nation law shall proceed judgment rest light people,0.28314323353076626,0.6557246496887134,0.015362987538935344,0.015331425573379428,0.015204925603676847,0.015232778064528812,1
Isaiah,51.0,5.0,righteousness near salvation go forth arm shall judge people isle shall wait arm shall trust,0.014167070230945326,0.013988477549406828,0.9299601843038765,0.013970272718535806,0.013969512693653631,0.013944482503581832,2
Isaiah,51.0,6.0,lift eye heaven look earth beneath heaven shall vanish away like smoke earth shall wax old like garment dwell shall die like manner salvation shall righteousness shall abolish,0.22385244596067513,0.007286703112356463,0.2706077971999983,0.007308717048335679,0.483636230792291,0.0073081058863434765,4
Isaiah,51.0,7.0,hearken unto ye know righteousness people heart law fear ye reproach man ye afraid reviling,0.015287616107799402,0.015465483302241356,0.015349725031456152,0.01527512691558132,0.015299419928490817,0.9233226287144309,5
Isaiah,51.0,8.0,moth shall eat like garment worm shall eat like wool righteousness shall salvation generation generation,0.013055481082912447,0.012866387569402782,0.0129912981250689,0.012864729289867363,0.9353410314885793,0.01288107244416917,4
Isaiah,51.0,9.0,awake awake strength o arm lord awake ancient day generation old art thou hath cut rahab wound dragon,0.011172609925908652,0.011237548009024448,0.011222461009859264,0.011158015169983649,0.9440069697386141,0.011202396146609877,4
Isaiah,51.0,10.0,art thou hath dry sea water great deep hath depth sea way ransom pass,0.013932587437752069,0.013941106942902588,0.01395415460552476,0.013990176041095828,0.12228137095361773,0.821900604019107,5
Isaiah,51.0,11.0,redeemed lord shall return come singing unto zion everlaste joy shall head shall obtain gladness joy sorrow mourning shall flee away,0.009880566680917541,0.00985271391051487,0.00987175180888108,0.009857875346723438,0.009848680428141207,0.9506884118248218,5
Isaiah,51.0,12.0,comforteth art thou thou shouldest afraid man shall die son man shall grass,0.016683633643397505,0.016966280944081463,0.016711850583401227,0.016708854691785808,0.016897756314207847,0.9160316238231262,5
Isaiah,51.0,13.0,forgettest lord thy maker hath stretch forth heaven lay foundation earth hast fear continually day fury oppressor ready destroy fury oppressor,0.008814866712061725,0.008826954856989602,0.6836602724473866,0.28102993273513766,0.008830070744786393,0.008837902503637985,2
Isaiah,51.0,14.0,captive exile hasteneth loose die pit bread fail,0.024096553988074376,0.02380975570626754,0.023945471323291508,0.0244674425166259,0.8796056078446749,0.024075168621065773,4
Isaiah,51.0,15.0,lord thy god divide sea wave roar lord host,0.0186096354983486,0.01865737481778266,0.01873104915170544,0.9065627973972724,0.018809330092942902,0.018629813041948166,3
Isaiah,51.0,16.0,word thy mouth cover thee shadow hand plant heaven lie foundation earth unto zion thou art people,0.012048807750573725,0.012055188624455556,0.9398546560892325,0.01204150132712886,0.011999725287094544,0.012000120921514887,2
Isaiah,51.0,17.0,awake awake stand o jerusalem hast drunk hand lord cup fury thou hast drunken dreg cup tremble wrung,0.010438389095413109,0.010482614779741333,0.9476440240692603,0.010481596603580622,0.010497141601511379,0.010456233850493381,2
Isaiah,51.0,18.0,guide son hath bring forth taketh hand son hath bring,0.018809275672956236,0.376740100835241,0.018782725064321198,0.018628988900067645,0.5484086803434234,0.018630229183990706,4
Isaiah,51.0,19.0,thing come unto thee shall sorry thee desolation destruction famine sword shall comfort thee,0.020882178669486155,0.8954701435766952,0.020859494863101145,0.020924015979434444,0.020879910139188104,0.02098425677209485,1
Isaiah,51.0,20.0,thy son faint lie head street wild bull net fury lord rebuke thy god,0.012894436120496136,0.2838516274305668,0.2814568673290795,0.012872719684308908,0.012934378648847897,0.3959899707867007,5
Isaiah,51.0,21.0,hear thou afflict drunken wine,0.033348582639389966,0.03430409000315125,0.03356966598948522,0.03344408314191805,0.8316905208831731,0.03364305734288244,4
Isaiah,51.0,22.0,saith thy lord lord thy god pleadeth cause people behold take thine hand cup tremble dreg cup fury thou shalt drink,0.009286938753485914,0.18971677126513617,0.7730093385419825,0.009306746346620086,0.009360005209874876,0.009320199882900466,2
Isaiah,51.0,23.0,hand afflict thee say thy soul bow thou hast lay thy body ground street go,0.015185887119873035,0.015270721728585316,0.25878871993166713,0.015338985588209094,0.015319061491057143,0.6800966241406082,5
Isaiah,52.0,1.0,awake awake thy strength o zion thy beautiful garment o jerusalem holy city henceforth shall come thee uncircumcised unclean,0.01296678831787056,0.5300295991528061,0.4182873614986143,0.01287700253878426,0.012970008136280395,0.012869240355644294,1
Isaiah,52.0,2.0,shake thyself dust arise sit o jerusalem loose thyself band thy neck o captive daughter zion,0.6526497951279333,0.01194833078926839,0.012100066816308748,0.011957301344816764,0.299407870046475,0.01193663587519781,0
Isaiah,52.0,3.0,saith lord ye sell nought ye shall redeem money,0.02404721128852383,0.023866690141289313,0.024112462551614516,0.02388379748792299,0.8800676421582875,0.024022196372362005,4
Isaiah,52.0,4.0,saith lord god people go aforetime egypt sojourn assyrian oppress cause,0.01670771583146588,0.016764389373963875,0.016844269611611444,0.016866464839050143,0.9160665785102885,0.01675058183362011,4
Isaiah,52.0,5.0,saith lord people take away nought rule howl saith lord continually day blaspheme,0.012844770139991092,0.012902939475348405,0.01297177822618886,0.5971422124513063,0.3512239319968992,0.012914367710266213,3
Isaiah,52.0,6.0,people shall know shall know day doth speak behold,0.020958597092520872,0.8949414030678232,0.02098864258424168,0.020956237316908852,0.021039494899029614,0.021115625039475772,1
Isaiah,52.0,7.0,beautiful mountain foot bringeth good tiding publisheth peace bringeth good tiding good publisheth salvation saith unto zion thy god reigneth,0.7340150245058281,0.010453298155349856,0.22408805756213265,0.010440661943563573,0.010512410715387428,0.010490547117738341,0
Isaiah,52.0,8.0,thy watchman shall lift voice voice shall sing shall eye eye lord shall bring zion,0.015277630772174606,0.5762798269848446,0.015300278636240281,0.015180778775709676,0.3625402696552164,0.015421215175814507,1
Isaiah,52.0,9.0,break forth joy sing ye waste place jerusalem lord hath comfort people hath redeem jerusalem,0.21854995635125743,0.7297713628340587,0.012923193511190862,0.01289054997934339,0.012917797553695877,0.012947139770453777,1
Isaiah,52.0,10.0,lord hath bare holy arm eye nation end earth shall salvation god,0.015273924324770647,0.19956358615644168,0.7394168154658438,0.015196578559176475,0.015276780060860777,0.015272315432906653,2
Isaiah,52.0,11.0,depart ye depart ye ye touch unclean thing ye midst ye clean bear vessel lord,0.015196404230842975,0.015426176872115718,0.015254693651412247,0.015199678252033492,0.015268466812821688,0.9236545801807738,5
Isaiah,52.0,12.0,ye shall haste flight lord god israel rereward,0.027854463307528027,0.027884153736168867,0.6471118896373899,0.24098315587772168,0.028078478302805337,0.028087859138386156,2
Isaiah,52.0,13.0,behold servant shall deal prudently shall exalt extoll high,0.027875549350867734,0.028055135335694065,0.027883128011878717,0.027862837781254354,0.8604507911776069,0.027872558342698202,4
Isaiah,52.0,14.0,astonied thee visage mar man form son man,0.033412949860289455,0.03389318059148421,0.03336365369778333,0.033354681119217335,0.03405638730098671,0.831919147430239,5
Isaiah,52.0,15.0,shall sprinkle nation king shall shut mouth tell shall hear shall consider,0.018549677405571167,0.44346090223694457,0.01862834369745975,0.32958709970424127,0.018690113039281503,0.1710838639165016,1
Isaiah,53.0,1.0,hath believe report arm lord reveal,0.027791624386716802,0.02780366453070683,0.8606493882635801,0.027834294882781416,0.02795330636651852,0.02796772156969636,2
Isaiah,53.0,2.0,shall grow tender plant root dry ground hath form comeliness shall beauty desire,0.016810048026781654,0.016802364064127186,0.016752008185397068,0.4405853988588854,0.016862299396830597,0.4921878814679782,5
Isaiah,53.0,3.0,despise reject man man sorrow acquaint grief hide face despise esteem,0.016751574575954466,0.9155564766435161,0.017056279947672254,0.01698944776498022,0.016745523599382976,0.016900697468493684,1
Isaiah,53.0,4.0,surely hath borne grief carry sorrow esteem stricken smitten god afflict,0.016702846974366,0.016788606081842395,0.016783855942240824,0.9160348192360441,0.016899409238041195,0.01679046252746552,3
Isaiah,53.0,5.0,wound transgression bruise iniquity chastisement peace stripe heal,0.02390001203515444,0.0240647063465509,0.02411604876686365,0.02412993798239643,0.8799591546067403,0.023830140262294217,4
Isaiah,53.0,6.0,like sheep go astray turn way lord hath lay iniquity,0.02089340899593774,0.020908378998262492,0.3368943463350038,0.5793068208753376,0.021001437306496853,0.020995607488961527,3
Isaiah,53.0,7.0,oppress afflict open mouth bring lamb slaughter sheep shearer dumb openeth mouth,0.015222335430479485,0.015242902548156011,0.9236198135773687,0.01543283584354954,0.01522162697494845,0.015260485625497994,2
Isaiah,53.0,8.0,take prison judgment shall declare generation cut land living transgression people stricken,0.015523347515087512,0.015304297307193515,0.015303545090921463,0.015276119650939892,0.9233584920046215,0.015234198431236207,4
Isaiah,53.0,9.0,grave wicked rich death violence deceit mouth,0.020857414200745807,0.02087585887628109,0.02085612197990391,0.8956864984010314,0.020870463129484217,0.020853643412553493,3
Isaiah,53.0,10.0,please lord bruise hath grief thou shalt soul offering sin shall seed shall prolong day pleasure lord shall prosper hand,0.011163327655939772,0.01123035334583097,0.011225782030328781,0.011249602014932981,0.9439092113339492,0.011221723619018137,4
Isaiah,53.0,11.0,shall travail soul shall satisfied knowledge shall righteous servant justify shall bear iniquity,0.016861396258842806,0.9157023051627022,0.01685406658795201,0.01684483528645093,0.016868295332159913,0.016869101371892264,1
Isaiah,53.0,12.0,divide portion great shall divide spoil strong hath pour soul unto death number transgressor bare sin intercession transgressor,0.01114699945944615,0.39653435946120835,0.011189270662074846,0.32503595430694177,0.01119368772688762,0.24489972838344112,1
Isaiah,54.0,1.0,sing o barren thou didst bear break forth singing cry aloud thou didst travail child child desolate child married wife saith lord,0.009827395370117146,0.009870481340689493,0.009958373331592213,0.009819068612818956,0.009890038874010085,0.950634642470772,5
Isaiah,54.0,2.0,enlarge place thy tent let stretch forth curtain thine habitation spare lengthen thy cord strengthen thy stake,0.011996059801305683,0.012044703702772165,0.012058301069283059,0.9398041962069439,0.012004008228623797,0.012092730991071346,3
Isaiah,54.0,3.0,thou shalt break forth right hand left thy seed shall inherit gentile desolate city inhabit,0.012912048531809928,0.26515876930846244,0.01291955223591291,0.24770828007680432,0.012873880462613112,0.4484274693843973,5
Isaiah,54.0,4.0,fear thou shalt ashamed thou confound thou shalt shame thou shalt forget shame thy youth shalt remember reproach thy widowhood,0.011232035297255583,0.01125181756523471,0.011218792684076861,0.9438174430367379,0.011229958740907674,0.011249952675787217,3
Isaiah,54.0,5.0,thy maker thine husband lord host thy redeemer holy israel god earth shall call,0.016759653320871745,0.016720897454951242,0.9161859248504868,0.01675040013919822,0.01683746525751215,0.016745658976979893,2
Isaiah,54.0,6.0,lord hath call thee woman forsake grieve spirit wife youth thou wast refuse saith thy god,0.013952268128255462,0.013950751080185099,0.014013774684009288,0.013967916656571237,0.21148161460374337,0.7326336748472355,5
Isaiah,54.0,7.0,small moment forsake thee great mercy gather thee,0.02393815036285938,0.023858678789731153,0.023882165543424493,0.6606405933487725,0.024058639581509698,0.2436217723737028,3
Isaiah,54.0,8.0,little wrath hide face thee moment everlasting kindness mercy thee saith lord thy redeemer,0.013996505005482567,0.013952880300017918,0.4106278180073251,0.01397767967032725,0.014042937727707079,0.5334021792891401,5
Isaiah,54.0,9.0,water noah unto swear water noah earth swear wroth thee rebuke thee,0.8953337776017187,0.020875721749681053,0.02092652597262339,0.020912385177051754,0.02088018074123698,0.021071408757688117,0
Isaiah,54.0,10.0,mountain shall depart hill remove kindness shall depart thee shall covenant peace remove saith lord hath mercy thee,0.01285485531305521,0.01286664485125766,0.01297835135621253,0.012869260353275656,0.012974774730326684,0.9354561133958722,5
Isaiah,54.0,11.0,o thou afflict toss tempest comfort behold lay thy stone fair colour lie thy foundation sapphire,0.015301834893006482,0.015332965457450845,0.015336334669805426,0.9235070514490266,0.01525759100138345,0.015264222529327203,3
Isaiah,54.0,12.0,thy window agate thy gate carbuncle thy border pleasant stone,0.02780468733875164,0.3888846387749049,0.027864884566373642,0.4997846356757231,0.027856203562814045,0.027804950081432533,3
Isaiah,54.0,13.0,thy child shall teach lord great shall peace thy child,0.023929162125283236,0.024027292954892015,0.8799878718879148,0.024129277767938297,0.023947147336561257,0.023979247927410487,2
Isaiah,54.0,14.0,righteousness shalt thou establish thou shalt far oppression thou shalt fear terror shall come near thee,0.4945943895941438,0.44945375525312903,0.014016594369877679,0.013995940125988319,0.013958935335199285,0.013980385321661981,0
Isaiah,54.0,15.0,behold shall surely gather whosoever shall gather thee shall fall thy sake,0.02099147436707126,0.41770245176655263,0.02100363244882673,0.02107761764458064,0.49830499382568116,0.02091982994728761,4
Isaiah,54.0,16.0,behold create smith bloweth coal fire bringeth forth instrument work create waster destroy,0.15429848894817128,0.01404636543430638,0.01408035293135051,0.01391593651567504,0.789682960884658,0.013975895285838834,4
Isaiah,54.0,17.0,weapon form thee shall prosper tongue shall rise thee judgment thou shalt condemn heritage servant lord righteousness saith lord,0.33973078402702334,0.11494273537573735,0.011177060533555175,0.011150784018177162,0.5118606260676449,0.011138009977862077,4
Isaiah,55.0,1.0,ho thirsteth come ye water hath money come ye buy eat yea come buy wine milk money price,0.011944682609332843,0.0119682628911142,0.011930823587344229,0.011942794987502645,0.011963476564663721,0.9402499593600423,5
Isaiah,55.0,2.0,wherefore ye spend money bread labour satisfieth hearken diligently unto eat ye good let soul delight fatness,0.011968187738523126,0.012030424748896021,0.011955464425496946,0.012062419983010853,0.011986551406684193,0.9399969516973888,5
Isaiah,55.0,3.0,incline ear come unto hear soul shall live everlasting covenant sure mercy david,0.013984934592457388,0.3202090040577454,0.013927478278467999,0.01397923642841369,0.6238812059774022,0.01401814066551336,4
Isaiah,55.0,4.0,behold give witness people leader commander people,0.02792714138080994,0.8602347974741325,0.02806486214885607,0.027942588730224375,0.027946791710363322,0.027883818555613962,1
Isaiah,55.0,5.0,behold thou shalt nation thou know nation know thee shall run unto thee lord thy god holy israel hath glorify thee,0.012853836510713264,0.012927069449990876,0.9354996881110317,0.012878270581818067,0.012976806417372044,0.012864328929074128,2
Isaiah,55.0,6.0,seek ye lord find ye near,0.04200261329127141,0.04222995754302376,0.7901986965746333,0.04186358021136768,0.04191803636583002,0.04178711601387388,2
Isaiah,55.0,7.0,let wicked forsake way unrighteous man thought let return unto lord mercy god abundantly pardon,0.011188021612760892,0.01118885462246728,0.011211700794955558,0.9439498532213806,0.011201976819679256,0.011259592928756583,3
Isaiah,55.0,8.0,thought thought way way saith lord,0.023819919592287478,0.023916207837653417,0.8804098035088865,0.023991124237069984,0.023925319301937743,0.023937625522164743,2
Isaiah,55.0,9.0,heaven high earth way high way thought thought,0.01859117279074697,0.018616944666394755,0.3908967408318126,0.5346286429841649,0.018662404811923293,0.018604093914957487,3
Isaiah,55.0,10.0,rain cometh snow heaven returneth thither watereth earth maketh bring forth bud seed sower bread eater,0.01293509578309813,0.012846343954943428,0.9353131904615146,0.012885543282241051,0.012940015489773868,0.013079811028428983,2
Isaiah,55.0,11.0,shall word goeth forth mouth shall return unto void shall accomplish shall prosper thing whereto send,0.016740668556397567,0.3858755040777742,0.016772881915348963,0.5468775541033448,0.016907339761669686,0.016826051585464744,3
Isaiah,55.0,12.0,ye shall joy lead forth peace mountain hill shall break forth singing tree field shall clap hand,0.012928165434186371,0.012944537265189458,0.012953095116429406,0.012867511028550414,0.43141745862195685,0.5168892325336875,5
Isaiah,55.0,13.0,instead thorn shall come fir tree instead bri shall come myrtle tree shall lord everlasting sign shall cut,0.01193903028590488,0.012028184689956005,0.012002163062588061,0.01195789179251498,0.9400628842436958,0.01200984592534025,4
Isaiah,56.0,1.0,saith lord ye judgment justice salvation near come righteousness reveal,0.5099599339340984,0.016815111462963248,0.42286480079903666,0.01676959355403719,0.016831592074297404,0.01675896817556701,0
Isaiah,56.0,2.0,bless man doeth son man layeth hold keepeth sabbath pollute keepeth hand evil,0.011949142836848505,0.011957783928369603,0.011932646801354684,0.011943984502399993,0.011984385665079084,0.9402320562659482,5
Isaiah,56.0,3.0,let son stranger hath join lord speak say lord hath utterly separate people let eunuch behold dry tree,0.010491768745978299,0.010584023507327437,0.01047383027215139,0.31444517120911714,0.5351857690501444,0.11881943721528138,4
Isaiah,56.0,4.0,saith lord unto eunuchs sabbath choose thing hold covenant,0.01856648109703793,0.01862297021140784,0.018642430217264402,0.018640020364818433,0.9068412595773375,0.018686838532133983,4
Isaiah,56.0,5.0,unto house wall place well son daughter everlasting shall cut,0.19872188434325422,0.7172395412875455,0.020903855216253903,0.02094461808233924,0.021111874712018103,0.021078226358588963,1
Isaiah,56.0,6.0,son stranger join lord serve love lord servant keepeth sabbath pollute taketh hold covenant,0.011137856515040557,0.011149583476070363,0.011183274786546502,0.011183918275457602,0.9441206271895746,0.011224739757310465,4
Isaiah,56.0,7.0,bring holy mountain joyful house prayer burn offering sacrifice shall accept altar house shall call house prayer people,0.011135222777142588,0.011200092155789385,0.9441575423571865,0.011166880448798376,0.011193366908253599,0.011146895352829558,2
Isaiah,56.0,8.0,lord god gathereth outcast israel saith gather gather unto,0.1798401208909995,0.01867906485669752,0.018651906224734043,0.018646908138478455,0.7456405641826138,0.01854143570647676,4
Isaiah,56.0,9.0,ye beast field come devour yea ye beast forest,0.021049310628337075,0.020984424333952575,0.20606233053450332,0.020989612544795425,0.7097873498562901,0.021126972102121565,4
Isaiah,56.0,10.0,watchman blind ignorant dumb dog bark sleep lie love slumber,0.01681440252717568,0.017054814728276645,0.01679162425909088,0.016683823801758896,0.016716162632672213,0.9159391720510257,5
Isaiah,56.0,11.0,yea greedy dog shepherd understand look way gain quarter,0.018632801797413452,0.01861329535730578,0.018559272936392406,0.018553750331089816,0.018575936197267107,0.9070649433805315,5
Isaiah,56.0,12.0,come ye fetch wine fill strong drink morrow shall day abundant,0.023853452821326594,0.8803407147338351,0.023852560888349018,0.023914884979131662,0.024021382025587856,0.02401700455176968,1
Isaiah,57.0,1.0,righteous perisheth man layeth heart merciful man take away consider righteous take away evil come,0.01396713076266107,0.013961602523191577,0.013914972634957659,0.01398334055149205,0.013912992031028632,0.9302599614966689,5
Isaiah,57.0,2.0,shall enter peace shall rest bed walk uprightness,0.023818943560899645,0.023851534499273096,0.8803868243988268,0.02384011645567604,0.02414540716730901,0.023957173918015395,2
Isaiah,57.0,3.0,draw near hither ye son sorceress seed adulterer whore,0.0337147638469419,0.5975768742787955,0.03358577325184899,0.033480968381699984,0.033590965400593614,0.26805065484012,1
Isaiah,57.0,4.0,ye sport ye wide mouth draw tongue ye child transgression seed falsehood,0.5273936231022976,0.020945824369222803,0.3885726962953475,0.0209715830843815,0.0209730171230169,0.021143256025733585,0
Isaiah,57.0,5.0,enflame idol green tree slay child valley clift rock,0.02085536088822378,0.40166408909486373,0.021064065533174848,0.02104130513210766,0.02112885798861061,0.5142463213630193,5
Isaiah,57.0,6.0,smooth stone stream thy portion thy lot hast thou pour drink offer thou hast offer meat offering receive comfort,0.010443034410600752,0.010616112067604766,0.23176433844616026,0.7261002634518287,0.010624089924885656,0.01045216169891988,3
Isaiah,57.0,7.0,lofty high mountain hast thou set thy bed thither went thou offer sacrifice,0.015205470711451816,0.015194838593659468,0.015341867603610209,0.015220202785433293,0.9237596185104174,0.01527800179542792,4
Isaiah,57.0,8.0,door post hast thou set thy remembrance thou hast discover thyself art go thou hast enlarge thy bed thee covenant thou lovedst bed thou saw,0.010431542161948684,0.010448701551796828,0.010489514021675658,0.010471786978325268,0.9477110760075474,0.01044737927870604,4
Isaiah,57.0,9.0,thou went king ointment didst increase thy perfume didst send thy messenger far didst debase thyself unto hell,0.012889912579673625,0.7415404343245898,0.012865395952130192,0.012891372443483514,0.20694008523432503,0.012872799465798003,1
Isaiah,57.0,10.0,thou art weary greatness thy way saidst thou hope thou hast find life thine hand thou wast grieve,0.012879466592051162,0.012919415058725061,0.012943457125628758,0.01286286055491657,0.30047432108871697,0.6479204795799615,5
Isaiah,57.0,11.0,hast thou afraid fear thou hast lie hast remember lay thy heart hold peace old thou fear,0.011944797941247838,0.01202336116155748,0.9398602547842101,0.01206139905261337,0.01201987459289869,0.01209031246747237,2
Isaiah,57.0,12.0,declare thy righteousness thy work shall profit thee,0.033933303211079346,0.033550352963764955,0.03342777625929753,0.03366095214803117,0.8320186031488577,0.03340901226896919,4
Isaiah,57.0,13.0,thou criest let thy company deliver thee wind shall carry away vanity shall putteth trust shall possess land shall inherit holy mountain,0.011953462163777493,0.011928361586412129,0.25290645727307537,0.6991819677212793,0.011987553386743297,0.012042197868712372,3
Isaiah,57.0,14.0,shall cast ye cast ye prepare way stumblingblock way people,0.023827196194262594,0.023994739847431747,0.024081481061248092,0.8800135565251158,0.024100531998736234,0.023982494373205536,3
Isaiah,57.0,15.0,saith high lofty inhabiteth eternity holy dwell high holy place contrite humble spirit revive spirit humble revive heart contrite one,0.010504812505275761,0.010442358135057632,0.010492195662207836,0.01043485917036551,0.9476269647563648,0.010498809770728458,4
Isaiah,57.0,16.0,contend wroth spirit fail soul,0.02806637257032248,0.028104343562885135,0.027796043388286593,0.027778110663169837,0.8602947645059063,0.0279603653094297,4
Isaiah,57.0,17.0,iniquity covetousness wroth smite hide wroth go frowardly way heart,0.5876075734678653,0.021035593400508187,0.02110447460899664,0.32797741882800124,0.021049895828839257,0.021225043865789498,0
Isaiah,57.0,18.0,see way heal lead restore comfort unto mourner,0.027858861488007966,0.8603560960716625,0.027913882984058933,0.0279916925441304,0.02802424150416303,0.02785522540797718,1
Isaiah,57.0,19.0,create fruit lip peace peace far near saith lord heal,0.015343954893802695,0.015349082039812435,0.923414112920209,0.015407455044187128,0.015277592291699268,0.015207802810289325,2
Isaiah,57.0,20.0,wicked like troubled sea rest water cast mire dirt,0.021191610415024268,0.0209698660596794,0.8945721590017978,0.021153322911048877,0.02100937518674492,0.021103666425704746,2
Isaiah,57.0,21.0,peace saith god wicked,0.03350888277084859,0.033448015700041814,0.8323210165497371,0.03368763834328678,0.033642048260432496,0.03339239837565327,2
Isaiah,58.0,1.0,cry aloud spare lift thy voice like trumpet shew people transgression house jacob sin,0.012873009759181578,0.3678851836979184,0.012917067443899912,0.012925638215098526,0.5805382373081934,0.012860863575708143,4
Isaiah,58.0,2.0,seek daily delight know way nation righteousness forsook ordinance god ask ordinance justice delight approach god,0.012141617097098469,0.01198115766105792,0.9399339950673363,0.011962343008166065,0.0120206675604967,0.011960219605844535,2
Isaiah,58.0,3.0,wherefore fast thou se wherefore afflict soul thou tak knowledge behold day fast ye find pleasure exact labour,0.0139590791298365,0.013985968519534615,0.013951138982566455,0.013960430649221926,0.9300735825043677,0.014069800214472862,4
Isaiah,58.0,4.0,behold ye fast strife debate smite fist wickedness ye shall fast ye day voice hear high,0.015205999113484955,0.015354202638476557,0.015183731119737087,0.015245620198392585,0.9237451495096601,0.015265297420248623,4
Isaiah,58.0,5.0,fast choose day man afflict soul bow head bulrush spread sackcloth ashe wilt thou fast acceptable day lord,0.009306596205818985,0.00929782451337958,0.009347841010424936,0.009289751791485442,0.00935608481730907,0.9534019016615819,5
Isaiah,58.0,6.0,fast choose loose band wickedness undo heavy burden let oppressed free ye break yoke,0.837455886497387,0.012900071384733454,0.012856935278585167,0.11089224380778166,0.012908793527450694,0.012986069504062088,0
Isaiah,58.0,7.0,deal thy bread hungry thou bring poor cast thy house thou seest naked thou cover thou hide thyself thine flesh,0.012009928881892671,0.01201390387353122,0.012029399597618595,0.011956942340075756,0.9400347933463238,0.011955031960557964,4
Isaiah,58.0,8.0,shall thy light break forth morning thine health shall spring forth speedily thy righteousness shall thee glory lord shall thy rereward,0.014166828813450317,0.014041479781785366,0.014077172528018756,0.0141293950272597,0.01398051584730684,0.929604608002179,5
Isaiah,58.0,9.0,shalt thou lord shall answer thou shalt cry shall thou away midst thee yoke putting forth finger speak vanity,0.01407949514813958,0.6047519741953767,0.013988791414544897,0.01408398569246444,0.01404544936547257,0.3390503041840018,1
Isaiah,58.0,10.0,thou draw thy soul hungry satisfy afflicted soul shall thy light rise obscurity thy darkness noonday,0.5617738644994996,0.3772701410314897,0.01519286669211343,0.015203220763809826,0.015338353886410609,0.015221553126676817,0
Isaiah,58.0,11.0,lord shall guide thee continually satisfy thy soul drought fat thy bone thou shalt like water garden like spring water water fail,0.9504857967867777,0.009870948488604257,0.009900338354734904,0.009910790957702562,0.00993096256531652,0.009901162846864221,0
Isaiah,58.0,12.0,shall thee shall build old waste place thou shalt raise foundation generation thou shalt call repairer breach restorer path dwell,0.012850061929951237,0.8315965597310523,0.012953972776887463,0.11679276101064455,0.012916348684807094,0.012890295866657419,1
Isaiah,58.0,13.0,thou turn away thy foot sabbath thy pleasure holy day sabbath delight holy lord honourable shalt honour thine way find thine pleasure speak thine word,0.007612011106678017,0.007667527952537581,0.254281888101677,0.007629551826992311,0.007659399509633705,0.7151496215024813,5
Isaiah,58.0,14.0,shalt thou delight thyself lord cause thee ride high place earth feed thee heritage jacob thy father mouth lord hath speak,0.009895142138262203,0.009901242010212582,0.009937635463610274,0.009934184981062626,0.9504317282028827,0.00990006720396963,4
Isaiah,59.0,1.0,behold lord hand shorten save ear heavy hear,0.018692851165474884,0.3322373837056813,0.5931132154665646,0.01861552906202352,0.018670140965215784,0.018670879635040168,2
Isaiah,59.0,2.0,iniquity separate god sin hide face hear,0.02101780868252776,0.4763573025031154,0.021188264743656964,0.43957342203589433,0.021003161294638254,0.0208600407401673,1
Isaiah,59.0,3.0,hand defile blood finger iniquity lip speak lie tongue hath mutter perverseness,0.9299272491279531,0.01397884709537797,0.014063290067638465,0.014053217529767481,0.014020836360612021,0.013956559818650948,0
Isaiah,59.0,4.0,calleth justice pleadeth truth trust vanity speak lie conceive mischief bring forth iniquity,0.3231529567616326,0.6289341185849325,0.012022265548126224,0.012009078857817676,0.011953435473278548,0.011928144774212435,1
Isaiah,59.0,5.0,hatch cockatrice egg weave spider web eateth egg dieth crush breaketh viper,0.01861152368508659,0.01852549400862714,0.018518858831568407,0.018593333411081662,0.01851882761955382,0.9072319624440823,5
Isaiah,59.0,6.0,webs shall garment shall cover work work work iniquity act violence hand,0.01673564447754882,0.01670867936627394,0.01677442345562422,0.01677742050486503,0.916320210117811,0.016683622077877082,4
Isaiah,59.0,7.0,foot run evil haste shed innocent blood thought thought iniquity wasting destruction path,0.014065637118003373,0.014049802515343737,0.929871656031472,0.013943597440635376,0.013910254094180605,0.014159052800364997,2
Isaiah,59.0,8.0,way peace know judgment going crooked path whosoever goeth shall know peace,0.01542657141853856,0.015291931530189371,0.015374770805641397,0.015225953105656718,0.9233836478410097,0.01529712529896415,4
Isaiah,59.0,9.0,judgment far doth justice overtake wait light behold obscurity brightness walk darkness,0.9302328261092537,0.013948826740275868,0.014024230008192872,0.013946937157111703,0.013908925913842263,0.013938254071323724,0
Isaiah,59.0,10.0,grope wall like blind grope eye stumble noonday night desolate place dead man,0.014023487633536974,0.7837683370333786,0.15990618856687533,0.014123620581384956,0.014083015383038217,0.0140953508017861,1
Isaiah,59.0,11.0,roar like bear mourn sore like dove look judgment salvation far,0.929875190639524,0.014039172357022296,0.01401722250132417,0.014043610882329558,0.01401376556504364,0.014011038054756376,0
Isaiah,59.0,12.0,transgression multiply thee sin testify transgression iniquity know,0.023898578503094847,0.8801827514445769,0.02408018401954025,0.023966998085081286,0.02401119378820197,0.02386029415950464,1
Isaiah,59.0,13.0,transgress lie lord depart away god speak oppression revolt conceiving uttering heart word falsehood,0.9352832473115463,0.012949650141512791,0.012932554638252484,0.012895136370167476,0.01293607814409728,0.013003333394423581,0
Isaiah,59.0,14.0,judgment turn away backward justice standeth afar truth fall street equity enter,0.3169076684985575,0.01284596991329285,0.012924470423660388,0.012929761672512977,0.012921972528024999,0.6314701569639513,5
Isaiah,59.0,15.0,yea truth faileth departeth evil maketh prey lord see displease judgment,0.7457449107733087,0.01865771876840696,0.01867448573816025,0.01866343258892282,0.018728204339873426,0.17953124779132787,0
